t: 99160r: 3, x: 93.0000000000, p: 0.6044999957, v: -1059.9991455078, d: -0.6677994728, a: 3.0000000000, dd: -0.3599999845, res: 0.4232994616
t: 99170r: 3, x: 93.0000000000, p: 0.6044999957, v: -160.0006103516, d: -0.1008003876, a: 3.0000000000, dd: -0.3599999845, res: -0.1436996162
t: 99180r: 3, x: 93.0000000000, p: 0.6044999957, v: -100.0000000000, d: -0.0630000000, a: 3.0000000000, dd: -0.3599999845, res: -0.1814999878
t: 99190r: 4, x: 112.0000000000, p: 0.7280000448, v: -79.9987792969, d: -0.0503992256, a: 3.0000000000, dd: -0.3599999845, res: -0.3176008165
t: 99200r: 5, x: 95.0000000000, p: 0.6175000072, v: 419.9996948242, d: 0.2645998299, a: 5.0000000000, dd: -0.5999999642, res: -0.2820999026
t: 99210r: 7, x: 96.0000000000, p: 0.6240000129, v: 980.0003051758, d: 0.6174002290, a: 7.0000000000, dd: -0.8399999738, res: -0.4014002681
t: 99220r: 8, x: 97.0000000000, p: 0.6305000186, v: 59.9990844727, d: 0.0377994240, a: 7.0000000000, dd: -0.8399999738, res: 0.1717005372
t: 99230r: 9, x: 99.0000000000, p: 0.6435000300, v: -380.0003051758, d: -0.2394002080, a: 9.0000000000, dd: -1.0799999237, res: 0.6759001017
t: 99240r: 9, x: 99.0000000000, p: 0.6435000300, v: 120.0012207031, d: 0.0756007731, a: 9.0000000000, dd: -1.0799999237, res: 0.3608990908
t: 99250r: 7, x: 114.0000000000, p: 0.7409999967, v: -339.9993896484, d: -0.2141996175, a: 7.0000000000, dd: -0.8399999738, res: 0.3131995797
t: 99260r: 5, x: 93.0000000000, p: 0.6044999957, v: -40.0009155273, d: -0.0252005776, a: 5.0000000000, dd: -0.5999999642, res: 0.0207005760
t: 99270r: 4, x: 91.0000000000, p: 0.5914999843, v: -119.9996948242, d: -0.0755998080, a: 4.0000000000, dd: -0.4799999893, res: -0.0359002048
t: 99280r: 3, x: 85.0000000000, p: 0.5525000095, v: -259.9990844727, d: -0.1637994349, a: 3.0000000000, dd: -0.3599999845, res: -0.0287005888
t: 99290r: 1, x: 83.0000000000, p: 0.5394999981, v: -280.0003051758, d: -0.1764001995, a: 2.0000000000, dd: -0.2399999946, res: -0.1230998188
t: 99300r: 1, x: 81.0000000000, p: 0.5264999866, v: -659.9990844727, d: -0.4157994390, a: 1.0000000000, dd: -0.1199999973, res: 0.0092994496
t: 99310r: 1, x: 79.0000000000, p: 0.5135000348, v: -300.0000000000, d: -0.1890000105, a: 1.0000000000, dd: -0.1199999973, res: -0.2045000196
t: 99320r: 0, x: 79.0000000000, p: 0.5135000348, v: -279.9987792969, d: -0.1763992310, a: 0.0000000000, dd: -0.0000000000, res: -0.3371008039
t: 99330r: 1, x: 78.0000000000, p: 0.5070000291, v: -160.0006103516, d: -0.1008003876, a: 1.0000000000, dd: -0.1199999973, res: -0.2861996293
t: 99340r: 2, x: 78.0000000000, p: 0.5070000291, v: -139.9993896484, d: -0.0881996160, a: 1.0000000000, dd: -0.1199999973, res: -0.2988004088
t: 99350r: 3, x: 80.0000000000, p: 0.5199999809, v: -80.0003051758, d: -0.0504001920, a: 3.0000000000, dd: -0.3599999845, res: -0.1095997989
t: 99360r: 5, x: 83.0000000000, p: 0.5394999981, v: 19.9996948242, d: 0.0125998064, a: 4.0000000000, dd: -0.4799999893, res: -0.0720998272
t: 99370r: 5, x: 84.0000000000, p: 0.5460000038, v: 79.9987792969, d: 0.0503992256, a: 5.0000000000, dd: -0.5999999642, res: 0.0036007164
t: 99380r: 5, x: 85.0000000000, p: 0.5525000095, v: 140.0009155273, d: 0.0882005766, a: 5.0000000000, dd: -0.5999999642, res: -0.0407006208
t: 99390r: 5, x: 84.0000000000, p: 0.5460000038, v: 140.0009155273, d: 0.0882005766, a: 5.0000000000, dd: -0.5999999642, res: -0.0342006080
t: 99400r: 5, x: 83.0000000000, p: 0.5394999981, v: 119.9996948242, d: 0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: -0.0150998240
t: 99410r: 5, x: 81.0000000000, p: 0.5264999866, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: 0.0734999744
t: 99420r: 5, x: 80.0000000000, p: 0.5199999809, v: -39.9993896484, d: -0.0251996128, a: 5.0000000000, dd: -0.5999999642, res: 0.1051996052
t: 99430r: 5, x: 79.0000000000, p: 0.5135000348, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.1620997488
t: 99440r: 5, x: 78.0000000000, p: 0.5070000291, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.1685997546
t: 99450r: 5, x: 77.0000000000, p: 0.5005000234, v: -139.9993896484, d: -0.0881996160, a: 5.0000000000, dd: -0.5999999642, res: 0.1876995564
t: 99460r: 5, x: 76.0000000000, p: 0.4940000176, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.1815997660
t: 99470r: 5, x: 75.0000000000, p: 0.4875000119, v: -100.0000000000, d: -0.0630000000, a: 5.0000000000, dd: -0.5999999642, res: 0.1754999459
t: 99480r: 5, x: 74.0000000000, p: 0.4810000062, v: -120.0012207031, d: -0.0756007731, a: 5.0000000000, dd: -0.5999999642, res: 0.1946007311
t: 99490r: 5, x: 73.0000000000, p: 0.4745000005, v: -100.0000000000, d: -0.0630000000, a: 5.0000000000, dd: -0.5999999642, res: 0.1884999573
t: 99500r: 5, x: 71.0000000000, p: 0.4615000188, v: -100.0000000000, d: -0.0630000000, a: 5.0000000000, dd: -0.5999999642, res: 0.2014999390
t: 99510r: 5, x: 71.0000000000, p: 0.4615000188, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: 0.1889001429
t: 99520r: 5, x: 70.0000000000, p: 0.4550000131, v: -100.0000000000, d: -0.0630000000, a: 5.0000000000, dd: -0.5999999642, res: 0.2079999447
t: 99530r: 5, x: 68.0000000000, p: 0.4420000017, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.2335997820
t: 99540r: 5, x: 67.0000000000, p: 0.4354999959, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.2400997877
t: 99550r: 5, x: 66.0000000000, p: 0.4290000200, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.2465997636
t: 99560r: 5, x: 64.0000000000, p: 0.4160000086, v: -159.9990844727, d: -0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: 0.2847993970
t: 99570r: 5, x: 63.0000000000, p: 0.4095000029, v: -140.0009155273, d: -0.0882005766, a: 5.0000000000, dd: -0.5999999642, res: 0.2787005305
t: 99580r: 3, x: 60.0000000000, p: 0.3900000155, v: -140.0009155273, d: -0.0882005766, a: 3.0000000000, dd: -0.3599999845, res: 0.0582005376
t: 99590r: 3, x: 58.0000000000, p: 0.3770000041, v: -140.0001525879, d: -0.0882001152, a: 3.0000000000, dd: -0.3599999845, res: 0.0712000704
t: 99600r: 2, x: 58.0000000000, p: 0.3770000041, v: -159.9998474121, d: -0.1007999107, a: 2.0000000000, dd: -0.2399999946, res: -0.0362000960
t: 99610r: 2, x: 55.0000000000, p: 0.3575000167, v: -180.0003051758, d: -0.1134001985, a: 2.0000000000, dd: -0.2399999946, res: -0.0040998312
t: 99620r: 2, x: 53.0000000000, p: 0.3445000052, v: -200.0000000000, d: -0.1260000020, a: 2.0000000000, dd: -0.2399999946, res: 0.0214999920
t: 99630r: 2, x: 51.0000000000, p: 0.3314999938, v: -200.0000000000, d: -0.1260000020, a: 2.0000000000, dd: -0.2399999946, res: 0.0345000032
t: 99640r: 2, x: 49.0000000000, p: 0.3185000122, v: -219.9996948242, d: -0.1385998130, a: 2.0000000000, dd: -0.2399999946, res: 0.0600998016
t: 99650r: 2, x: 48.0000000000, p: 0.3120000064, v: -179.9995422363, d: -0.1133997142, a: 2.0000000000, dd: -0.2399999946, res: 0.0413997056
t: 99660r: 2, x: 48.0000000000, p: 0.3120000064, v: -159.9998474121, d: -0.1007999107, a: 2.0000000000, dd: -0.2399999946, res: 0.0287999008
t: 99670r: 2, x: 47.0000000000, p: 0.3055000007, v: -140.0001525879, d: -0.0882001152, a: 2.0000000000, dd: -0.2399999946, res: 0.0227000832
t: 99680r: 2, x: 46.0000000000, p: 0.2989999950, v: -120.0004577637, d: -0.0756002880, a: 2.0000000000, dd: -0.2399999946, res: 0.0166002959
t: 99690r: 2, x: 45.0000000000, p: 0.2925000191, v: -79.9995422363, d: -0.0503997120, a: 2.0000000000, dd: -0.2399999946, res: -0.0021003038
t: 99700r: 2, x: 44.0000000000, p: 0.2860000134, v: -80.0003051758, d: -0.0504001920, a: 2.0000000000, dd: -0.2399999946, res: 0.0044001792
t: 99710r: 2, x: 44.0000000000, p: 0.2860000134, v: -59.9998474121, d: -0.0377999040, a: 2.0000000000, dd: -0.2399999946, res: -0.0082001096
t: 99720r: 2, x: 44.0000000000, p: 0.2860000134, v: 0.0000000000, d: 0.0000000000, a: 2.0000000000, dd: -0.2399999946, res: -0.0460000192
t: 99730r: 2, x: 44.0000000000, p: 0.2860000134, v: -40.0001525879, d: -0.0252000960, a: 2.0000000000, dd: -0.2399999946, res: -0.0207999216
t: 99740r: 2, x: 44.0000000000, p: 0.2860000134, v: -20.0004577637, d: -0.0126002888, a: 2.0000000000, dd: -0.2399999946, res: -0.0333997184
t: 99750r: 2, x: 44.0000000000, p: 0.2860000134, v: -19.9996948242, d: -0.0125998064, a: 2.0000000000, dd: -0.2399999946, res: -0.0334002208
t: 99760r: 2, x: 45.0000000000, p: 0.2925000191, v: -20.0004577637, d: -0.0126002888, a: 2.0000000000, dd: -0.2399999946, res: -0.0398997184
t: 99770r: 2, x: 45.0000000000, p: 0.2925000191, v: 19.9996948242, d: 0.0125998064, a: 2.0000000000, dd: -0.2399999946, res: -0.0650998272
t: 99780r: 2, x: 46.0000000000, p: 0.2989999950, v: 20.0004577637, d: 0.0126002888, a: 2.0000000000, dd: -0.2399999946, res: -0.0716003072
t: 99790r: 2, x: 47.0000000000, p: 0.3055000007, v: 40.0001525879, d: 0.0252000960, a: 2.0000000000, dd: -0.2399999946, res: -0.0907001088
t: 99800r: 2, x: 48.0000000000, p: 0.3120000064, v: 79.9995422363, d: 0.0503997120, a: 2.0000000000, dd: -0.2399999946, res: -0.1223997325
t: 99810r: 2, x: 48.0000000000, p: 0.3120000064, v: 80.0003051758, d: 0.0504001920, a: 2.0000000000, dd: -0.2399999946, res: -0.1224002093
t: 99820r: 2, x: 50.0000000000, p: 0.3250000179, v: 79.9995422363, d: 0.0503997120, a: 2.0000000000, dd: -0.2399999946, res: -0.1353997439
t: 99830r: 2, x: 50.0000000000, p: 0.3250000179, v: 100.0000000000, d: 0.0630000000, a: 2.0000000000, dd: -0.2399999946, res: -0.1480000168
t: 99840r: 2, x: 53.0000000000, p: 0.3445000052, v: 100.0000000000, d: 0.0630000000, a: 2.0000000000, dd: -0.2399999946, res: -0.1675000042
t: 99850r: 2, x: 54.0000000000, p: 0.3510000110, v: 100.0000000000, d: 0.0630000000, a: 2.0000000000, dd: -0.2399999946, res: -0.1740000099
t: 99860r: 2, x: 56.0000000000, p: 0.3640000224, v: 119.9996948242, d: 0.0755998080, a: 2.0000000000, dd: -0.2399999946, res: -0.1995998472
t: 99870r: 2, x: 57.0000000000, p: 0.3704999983, v: 140.0001525879, d: 0.0882001152, a: 2.0000000000, dd: -0.2399999946, res: -0.2187000960
t: 99880r: 2, x: 58.0000000000, p: 0.3770000041, v: 140.0001525879, d: 0.0882001152, a: 2.0000000000, dd: -0.2399999946, res: -0.2252001017
t: 99890r: 2, x: 60.0000000000, p: 0.3900000155, v: 159.9998474121, d: 0.1007999107, a: 2.0000000000, dd: -0.2399999946, res: -0.2507999539
t: 99900r: 2, x: 63.0000000000, p: 0.4095000029, v: 180.0003051758, d: 0.1134001985, a: 2.0000000000, dd: -0.2399999946, res: -0.2829002142
t: 99910r: 3, x: 65.0000000000, p: 0.4225000143, v: 200.0000000000, d: 0.1260000020, a: 3.0000000000, dd: -0.3599999845, res: -0.1885000169
t: 99920r: 4, x: 70.0000000000, p: 0.4550000131, v: 240.0001525879, d: 0.1512001008, a: 3.0000000000, dd: -0.3599999845, res: -0.2462001145
t: 99930r: 5, x: 73.0000000000, p: 0.4745000005, v: 300.0000000000, d: 0.1890000105, a: 4.0000000000, dd: -0.4799999893, res: -0.1835000217
t: 99940r: 5, x: 77.0000000000, p: 0.5005000234, v: 319.9996948242, d: 0.2015998214, a: 5.0000000000, dd: -0.5999999642, res: -0.1020998955
t: 99950r: 5, x: 78.0000000000, p: 0.5070000291, v: 300.0000000000, d: 0.1890000105, a: 5.0000000000, dd: -0.5999999642, res: -0.0960000768
t: 99960r: 5, x: 82.0000000000, p: 0.5329999924, v: 319.9996948242, d: 0.2015998214, a: 5.0000000000, dd: -0.5999999642, res: -0.1345998645
t: 99970r: 5, x: 83.0000000000, p: 0.5394999981, v: 280.0003051758, d: 0.1764001995, a: 5.0000000000, dd: -0.5999999642, res: -0.1159002185
t: 99980r: 5, x: 84.0000000000, p: 0.5460000038, v: 219.9996948242, d: 0.1385998130, a: 5.0000000000, dd: -0.5999999642, res: -0.0845998464
t: 99990r: 5, x: 91.0000000000, p: 0.5914999843, v: 219.9996948242, d: 0.1385998130, a: 5.0000000000, dd: -0.5999999642, res: -0.1300998330
t: 100000r: 5, x: 86.0000000000, p: 0.5590000153, v: 159.9990844727, d: 0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: -0.0597994944
t: 100010r: 5, x: 87.0000000000, p: 0.5655000210, v: 119.9996948242, d: 0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: -0.0410998464
t: 100020r: 4, x: 89.0000000000, p: 0.5785000324, v: 100.0000000000, d: 0.0630000000, a: 4.0000000000, dd: -0.4799999893, res: -0.1615000665
t: 100030r: 4, x: 90.0000000000, p: 0.5850000381, v: 119.9996948242, d: 0.0755998080, a: 4.0000000000, dd: -0.4799999893, res: -0.1805998385
t: 100040r: 4, x: 92.0000000000, p: 0.5979999900, v: 0.0000000000, d: 0.0000000000, a: 4.0000000000, dd: -0.4799999893, res: -0.1180000007
t: 100050r: 4, x: 92.0000000000, p: 0.5979999900, v: 119.9996948242, d: 0.0755998080, a: 4.0000000000, dd: -0.4799999893, res: -0.1935997903
t: 100060r: 4, x: 94.0000000000, p: 0.6110000014, v: 139.9993896484, d: 0.0881996160, a: 4.0000000000, dd: -0.4799999893, res: -0.2191996276
t: 100070r: 4, x: 95.0000000000, p: 0.6175000072, v: 160.0006103516, d: 0.1008003876, a: 4.0000000000, dd: -0.4799999893, res: -0.2383004129
t: 100080r: 4, x: 98.0000000000, p: 0.6370000243, v: 139.9993896484, d: 0.0881996160, a: 4.0000000000, dd: -0.4799999893, res: -0.2451996505
t: 100090r: 4, x: 98.0000000000, p: 0.6370000243, v: 139.9993896484, d: 0.0881996160, a: 4.0000000000, dd: -0.4799999893, res: -0.2451996505
t: 100100r: 4, x: 100.0000000000, p: 0.6500000358, v: 140.0009155273, d: 0.0882005766, a: 4.0000000000, dd: -0.4799999893, res: -0.2582006156
t: 100110r: 4, x: 101.0000000000, p: 0.6565000415, v: 139.9993896484, d: 0.0881996160, a: 4.0000000000, dd: -0.4799999893, res: -0.2646996677
t: 100120r: 4, x: 102.0000000000, p: 0.6629999876, v: 120.0012207031, d: 0.0756007731, a: 4.0000000000, dd: -0.4799999893, res: -0.2586007416
t: 100130r: 4, x: 104.0000000000, p: 0.6759999990, v: 139.9993896484, d: 0.0881996160, a: 4.0000000000, dd: -0.4799999893, res: -0.2841996253
t: 100140r: 5, x: 105.0000000000, p: 0.6825000048, v: 139.9993896484, d: 0.0881996160, a: 5.0000000000, dd: -0.5999999642, res: -0.1706996560
t: 100150r: 5, x: 107.0000000000, p: 0.6955000162, v: 179.9987792969, d: 0.1133992374, a: 5.0000000000, dd: -0.5999999642, res: -0.2088993192
t: 100160r: 5, x: 109.0000000000, p: 0.7085000277, v: 160.0006103516, d: 0.1008003876, a: 5.0000000000, dd: -0.5999999642, res: -0.2093004584
t: 100170r: 5, x: 111.0000000000, p: 0.7215000391, v: 180.0003051758, d: 0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: -0.2349002957
t: 100180r: 5, x: 112.0000000000, p: 0.7280000448, v: 180.0003051758, d: 0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: -0.2414003015
t: 100190r: 5, x: 113.0000000000, p: 0.7344999909, v: 160.0006103516, d: 0.1008003876, a: 5.0000000000, dd: -0.5999999642, res: -0.2353004217
t: 100200r: 5, x: 113.0000000000, p: 0.7344999909, v: 120.0012207031, d: 0.0756007731, a: 5.0000000000, dd: -0.5999999642, res: -0.2101008296
t: 100210r: 5, x: 114.0000000000, p: 0.7409999967, v: 80.0003051758, d: 0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.1914002299
t: 100220r: 5, x: 113.0000000000, p: 0.7344999909, v: 40.0009155273, d: 0.0252005776, a: 5.0000000000, dd: -0.5999999642, res: -0.1597006321
t: 100230r: 5, x: 114.0000000000, p: 0.7409999967, v: 19.9996948242, d: 0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1535998583
t: 100240r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100250r: 5, x: 114.0000000000, p: 0.7409999967, v: 19.9996948242, d: 0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1535998583
t: 100260r: 5, x: 114.0000000000, p: 0.7409999967, v: 19.9996948242, d: 0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1535998583
t: 100270r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100280r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100290r: 5, x: 114.0000000000, p: 0.7409999967, v: 19.9996948242, d: 0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1535998583
t: 100300r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100310r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100320r: 5, x: 114.0000000000, p: 0.7409999967, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1410000324
t: 100330r: 5, x: 113.0000000000, p: 0.7344999909, v: 0.0000000000, d: 0.0000000000, a: 5.0000000000, dd: -0.5999999642, res: -0.1345000267
t: 100340r: 5, x: 113.0000000000, p: 0.7344999909, v: -20.0012207031, d: -0.0126007696, a: 5.0000000000, dd: -0.5999999642, res: -0.1218992472
t: 100350r: 5, x: 112.0000000000, p: 0.7280000448, v: -19.9996948242, d: -0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1154002547
t: 100360r: 5, x: 112.0000000000, p: 0.7280000448, v: -40.0009155273, d: -0.0252005776, a: 5.0000000000, dd: -0.5999999642, res: -0.1027994752
t: 100370r: 5, x: 112.0000000000, p: 0.7280000448, v: -19.9996948242, d: -0.0125998064, a: 5.0000000000, dd: -0.5999999642, res: -0.1154002547
t: 100380r: 5, x: 111.0000000000, p: 0.7215000391, v: -59.9990844727, d: -0.0377994240, a: 5.0000000000, dd: -0.5999999642, res: -0.0837006592
t: 100390r: 5, x: 109.0000000000, p: 0.7085000277, v: -60.0006103516, d: -0.0378003872, a: 5.0000000000, dd: -0.5999999642, res: -0.0706996992
t: 100400r: 5, x: 109.0000000000, p: 0.7085000277, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.0580998592
t: 100410r: 5, x: 108.0000000000, p: 0.7020000219, v: -60.0006103516, d: -0.0378003872, a: 5.0000000000, dd: -0.5999999642, res: -0.0641996800
t: 100420r: 5, x: 107.0000000000, p: 0.6955000162, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.0450998464
t: 100430r: 5, x: 107.0000000000, p: 0.6955000162, v: -59.9990844727, d: -0.0377994240, a: 5.0000000000, dd: -0.5999999642, res: -0.0577006340
t: 100440r: 5, x: 106.0000000000, p: 0.6890000105, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.0385998464
t: 100450r: 5, x: 105.0000000000, p: 0.6825000048, v: -79.9987792969, d: -0.0503992256, a: 5.0000000000, dd: -0.5999999642, res: -0.0321007967
t: 100460r: 5, x: 104.0000000000, p: 0.6759999990, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.0255998373
t: 100470r: 5, x: 102.0000000000, p: 0.6629999876, v: -80.0003051758, d: -0.0504001920, a: 5.0000000000, dd: -0.5999999642, res: -0.0125998256
t: 100480r: 5, x: 101.0000000000, p: 0.6565000415, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0190997120
t: 100490r: 5, x: 99.0000000000, p: 0.6435000300, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0320997248
t: 100500r: 5, x: 100.0000000000, p: 0.6500000358, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0255997184
t: 100510r: 5, x: 98.0000000000, p: 0.6370000243, v: -140.0009155273, d: -0.0882005766, a: 5.0000000000, dd: -0.5999999642, res: 0.0512005056
t: 100520r: 5, x: 97.0000000000, p: 0.6305000186, v: -100.0000000000, d: -0.0630000000, a: 5.0000000000, dd: -0.5999999642, res: 0.0324999712
t: 100530r: 5, x: 94.0000000000, p: 0.6110000014, v: -120.0012207031, d: -0.0756007731, a: 5.0000000000, dd: -0.5999999642, res: 0.0646007616
t: 100540r: 5, x: 93.0000000000, p: 0.6044999957, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0710997504
t: 100550r: 5, x: 92.0000000000, p: 0.5979999900, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0775997504
t: 100560r: 5, x: 91.0000000000, p: 0.5914999843, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.0840997632
t: 100570r: 5, x: 89.0000000000, p: 0.5785000324, v: -159.9990844727, d: -0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: 0.1222993731
t: 100580r: 5, x: 88.0000000000, p: 0.5720000267, v: -139.9993896484, d: -0.0881996160, a: 5.0000000000, dd: -0.5999999642, res: 0.1161995530
t: 100590r: 5, x: 87.0000000000, p: 0.5655000210, v: -119.9996948242, d: -0.0755998080, a: 5.0000000000, dd: -0.5999999642, res: 0.1100997627
t: 100600r: 5, x: 85.0000000000, p: 0.5525000095, v: -160.0006103516, d: -0.1008003876, a: 5.0000000000, dd: -0.5999999642, res: 0.1483003497
t: 100610r: 5, x: 82.0000000000, p: 0.5329999924, v: -180.0003051758, d: -0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: 0.1804001629
t: 100620r: 5, x: 82.0000000000, p: 0.5329999924, v: -159.9990844727, d: -0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: 0.1677994132
t: 100630r: 5, x: 80.0000000000, p: 0.5199999809, v: -159.9990844727, d: -0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: 0.1807994246
t: 100640r: 5, x: 78.0000000000, p: 0.5070000291, v: -180.0003051758, d: -0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: 0.2064001262
t: 100650r: 5, x: 76.0000000000, p: 0.4940000176, v: -159.9990844727, d: -0.1007994264, a: 5.0000000000, dd: -0.5999999642, res: 0.2067993879
t: 100660r: 5, x: 74.0000000000, p: 0.4810000062, v: -160.0006103516, d: -0.1008003876, a: 5.0000000000, dd: -0.5999999642, res: 0.2198003531
t: 100670r: 5, x: 73.0000000000, p: 0.4745000005, v: -180.0003051758, d: -0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: 0.2389001548
t: 100680r: 5, x: 71.0000000000, p: 0.4615000188, v: -180.0003051758, d: -0.1134001985, a: 5.0000000000, dd: -0.5999999642, res: 0.2519001365
t: 100690r: 5, x: 69.0000000000, p: 0.4485000074, v: -200.0000000000, d: -0.1260000020, a: 5.0000000000, dd: -0.5999999642, res: 0.2774999738
t: 100700r: 5, x: 65.0000000000, p: 0.4225000143, v: -200.0000000000, d: -0.1260000020, a: 5.0000000000, dd: -0.5999999642, res: 0.3034999371
t: 100710r: 3, x: 62.0000000000, p: 0.4029999971, v: -200.0000000000, d: -0.1260000020, a: 3.0000000000, dd: -0.3599999845, res: 0.0829999680
t: 100720r: 2, x: 59.0000000000, p: 0.3835000098, v: -219.9996948242, d: -0.1385998130, a: 2.0000000000, dd: -0.2399999946, res: -0.0049002024
t: 100730r: 1, x: 55.0000000000, p: 0.3575000167, v: -260.0006103516, d: -0.1638003886, a: 1.0000000000, dd: -0.1199999973, res: -0.0736996308
t: 100740r: 0, x: 52.0000000000, p: 0.3379999995, v: -279.9995422363, d: -0.1763997227, a: 1.0000000000, dd: -0.1199999973, res: -0.0416002816
t: 100750r: -1, x: 46.0000000000, p: 0.2989999950, v: -340.0001525879, d: -0.2142001092, a: -1.0000000000, dd: 0.1199999973, res: -0.2047998905
t: 100760r: -1, x: 45.0000000000, p: 0.2925000191, v: -379.9995422363, d: -0.2393997163, a: -1.0000000000, dd: 0.1199999973, res: -0.1731002927
t: 100770r: -1, x: 44.0000000000, p: 0.2860000134, v: -359.9998474121, d: -0.2267999053, a: -1.0000000000, dd: 0.1199999973, res: -0.1792001128
t: 100780r: -1, x: 43.0000000000, p: 0.2795000076, v: -300.0000000000, d: -0.1890000105, a: -1.0000000000, dd: 0.1199999973, res: -0.2105000019
t: 100790r: -1, x: 43.0000000000, p: 0.2795000076, v: -240.0001525879, d: -0.1512001008, a: -1.0000000000, dd: 0.1199999973, res: -0.2482998967
t: 100800r: 0, x: 42.0000000000, p: 0.2730000019, v: -139.9993896484, d: -0.0881996160, a: -1.0000000000, dd: 0.1199999973, res: -0.3048003912
t: 100810r: 1, x: 44.0000000000, p: 0.2860000134, v: -59.9998474121, d: -0.0377999040, a: 0.0000000000, dd: -0.0000000000, res: -0.2482001036
t: 100820r: 1, x: 46.0000000000, p: 0.2989999950, v: 19.9996948242, d: 0.0125998064, a: 1.0000000000, dd: -0.1199999973, res: -0.1915997863
t: 100830r: 1, x: 47.0000000000, p: 0.3055000007, v: 40.0001525879, d: 0.0252000960, a: 1.0000000000, dd: -0.1199999973, res: -0.2107000947
t: 100840r: 1, x: 46.0000000000, p: 0.2989999950, v: 59.9998474121, d: 0.0377999040, a: 1.0000000000, dd: -0.1199999973, res: -0.2167998850
t: 100850r: 1, x: 46.0000000000, p: 0.2989999950, v: 59.9998474121, d: 0.0377999040, a: 1.0000000000, dd: -0.1199999973, res: -0.2167998850
t: 100860r: 1, x: 46.0000000000, p: 0.2989999950, v: 59.9998474121, d: 0.0377999040, a: 1.0000000000, dd: -0.1199999973, res: -0.2167998850
t: 100870r: 1, x: 46.0000000000, p: 0.2989999950, v: 19.9996948242, d: 0.0125998064, a: 1.0000000000, dd: -0.1199999973, res: -0.1915997863
